URYVR,IL2VL,RIBL,OLQDR,RIR,BWM_VR07,AIAL,RIMR,AIYR,ASJR,ALNL,BAGL,IL1VR,AFDR,OLQDL,RIS,FLPR,BWM_DR07,PVCL,AVKL,IL2DL,AIBR,SIAVL,IL1DR,URXL,ASKL,ALA,BWM_VL07,SMBVR,DB1,AINR,IL1R,IL2DR,RMGL,BWM_DL04,RIVR,SAADR,SIBDR,URYDL,AIML,IL2VR,BWM_VL08,DVC,RMDR,RIBR,ASER,ADLL,BWM_VR06,BWM_VR04,OLLL,URBL,AVBL,AWBR,AVBR,AVDR,BWM_VL04,ASIL,RMER,AVHR,AIZR,DVA,SMBVL,BAGR,AWCR,BWM_VL02,BWM_DL03,RMHR,BWM_VL03,URADR,IL2L,VB2,OLLR,RMHL,IL1L,BWM_VL01,AVFR,URADL,SAAVR,IL2R,URAVR,PVR,BWM_VR05,ASHR,RMEL,URYVL,URXR,SMDDR,AVKR,AVFL,BWM_DR04,RIPL,RIPR,AWBL,AWAL,BWM_DR06,SIADR,AVAL,BWM_DL06,OLQVL,SMDVL,URYDR,BWM_DL07,RMDL,AWCL,AUAL,VA1,RIH,BWM_DL05,RIVL,ASHL,RIAR,RMDDR,SMBDR,RMEV,RIAL,URAVL,BWM_VL06,SIBDL,IL1DL,AVER,SIAVR,AFDL,RIGL,SAAVL,BWM_VL05,ASEL,SMBDL,CEPDR,RMDVR,AIAR,RIFL,AVEL,ASKR,AIMR,RIGR,SMDVR,CEPDL,ASJL,CEPVL,AVDL,RIFR,SABD,OLQVR,BWM_DR02,SIBVR,ADLR,AWAR,ASIR,SABVL,BDUL,VB1,ASGR,RMDDL,BWM_DR03,AIYL,AVJL,FLPL,IL1VL,AIBL,BWM_VR02,excgl,ADFL,ASGL,SIADL,SMDDL,URBR,SIBVL,RICL,SAADL,ADEL,ADAL,AIZL,CEPVR,RIML,AINL,AVHL,RMED,ADFR,PVQL,PVPR,PVT,PVPL,PVCR,PVQR,ALMR,BWM_DL08,BWM_DR08,ALNR,CANL,AVAR,AVJR,AQR,RMDVL,RMGR,AVM,RICR,BDUR,ADER,ADAR,ALML,BWM_VR08,SDQR,RID,BWM_DR05,AUAR,BWM_DR01,BWM_DL02,BWM_DL01,BWM_VR01,BWM_VR03,AVL,Neurons,Other,Muscles,CANR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36172,0,0,0,0,0,0,34643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184757,0,0,0,0,0,0,55135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27506,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41972,0,0,0,0,0,0,41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227213,0,0,0,0,0,0,64395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66152,0,0,0,0
0,0,6405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10581,0,0,0,0,0,0,0,0,0,0,41507,0,0,0,0,0,0,0,0,0,0,0,44274,0,0,0,0,0,0,54979,0,0,0,0,0,0,0,0,0,0,0,0,156202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255452,0,0,0,0,0,0,60197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71153,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30094,0,0,0,0,0,0,0,0,0,0,0,0,71254,0,0,0,55022,0,0,0,0,0,0,0,0,0,0,109375,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0,0,0,0,82118,26503,0,0,0,0,0,0,0,0,0,0,0,273194,0,0,0,0,0,0,6166,0,0,0,41722,0,0,0,44029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272958,0,0,0,0,0,0,68393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80123,0,0,0,0
0,0,38671,0,0,0,0,0,0,0,0,0,0,0,0,92346,0,0,0,71265,0,0,0,0,0,0,0,0,0,0,109250,0,0,0,0,0,0,0,0,0,0,0,29032,0,0,0,0,0,0,95304,24351,0,0,0,0,0,0,0,0,0,0,0,274528,0,0,0,0,0,0,7690,0,0,0,38506,0,0,0,61006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278012,0,0,0,0,0,0,89295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90963,0,0,0,0
0,0,62589,0,0,0,0,0,0,0,0,0,0,0,0,162107,0,0,0,99390,0,0,0,0,0,0,0,0,0,0,133965,0,0,0,0,0,0,0,0,0,0,0,48674,0,0,0,0,0,0,97151,23434,0,0,0,0,0,0,0,0,0,0,0,371039,16723,0,0,0,0,0,7546,0,0,0,36780,0,0,0,78446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253582,0,0,0,0,0,0,98441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91303,0,0,0,0
0,0,82917,0,0,0,0,0,0,0,0,0,0,0,0,201234,0,0,0,104637,0,0,0,0,0,0,0,0,0,0,139009,0,0,0,0,0,0,0,0,0,0,0,48456,0,0,0,0,0,0,98836,21726,0,0,0,0,0,0,0,0,0,0,0,364341,29464,0,0,0,0,0,7053,0,0,0,33997,0,0,0,90485,0,0,0,0,0,0,0,0,0,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77116,0,0,0,0,0,0,0,0,0,18424,0,0,0,0,0,0,0,254123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248888,0,0,0,0,0,0,106538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92513,0,0,0,0
0,0,86670,0,0,0,0,0,0,0,0,0,0,0,0,261299,0,0,0,110834,0,0,0,0,0,0,0,0,0,0,139603,0,0,6965,0,0,0,0,0,0,0,0,58237,0,0,0,0,0,0,98697,17802,0,0,0,0,0,5137,0,0,0,0,0,378101,46494,0,0,0,0,0,5298,0,0,0,32588,0,0,0,99893,0,0,0,0,0,0,0,0,0,28293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94335,0,0,0,0,0,0,0,0,0,57017,0,0,0,0,0,0,0,263641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233815,0,0,0,0,0,0,98057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80523,0,0,0,0
0,0,116262,0,0,0,0,0,0,0,0,0,0,0,0,318938,0,0,0,120658,0,1426,0,0,0,0,0,0,0,0,141133,0,0,12388,0,0,6645,0,0,0,0,0,69873,0,0,0,0,0,0,97069,10853,0,0,0,0,0,9745,0,0,0,0,0,367903,51552,0,0,0,0,0,4909,0,0,0,36880,0,0,0,104448,0,0,0,0,0,0,0,0,0,53115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105956,0,0,0,0,0,0,0,0,0,77678,0,0,0,0,0,0,0,260045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,242298,0,0,0,0,0,0,78324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34565,0,0,0,0
0,0,145463,0,0,0,0,7295,0,0,0,0,0,0,0,339876,0,0,0,119716,0,4756,0,0,0,0,0,0,0,0,138960,0,0,32994,0,0,23266,0,0,0,0,0,62362,0,0,0,0,0,0,80579,10884,0,0,0,0,0,32841,0,0,0,0,0,366743,59538,0,0,0,0,0,2718,0,0,0,33570,0,0,0,112371,0,0,0,0,0,0,0,0,0,73084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114166,0,0,0,0,0,0,0,0,0,97726,0,0,0,0,0,0,0,260620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14703,0,0,0,0,228796,0,0,0,0,0,0,63927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43191,0,0,0,0
0,0,217479,0,0,0,0,23197,0,0,0,0,0,0,4796,370373,0,0,0,85123,0,11034,0,0,2144,0,0,0,0,0,139733,0,0,77460,0,0,38320,0,0,0,0,0,64713,0,0,0,0,0,0,77422,4558,0,0,0,0,0,49376,0,0,0,0,0,361151,62593,0,0,0,0,0,13317,0,0,0,30410,0,0,0,115176,0,0,0,0,0,0,0,0,0,125331,0,0,0,0,0,0,0,0,8788,0,0,0,0,0,0,0,127996,0,0,0,0,0,0,0,0,0,120382,0,0,0,0,0,0,0,253618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24128,0,0,0,0,207123,0,0,0,0,0,0,62512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34937,0,0,0,0
0,0,293870,0,0,0,0,43030,0,0,0,0,0,0,53116,348475,0,0,0,74244,0,30184,0,0,6283,0,0,0,0,0,107818,0,0,116812,0,0,49028,0,0,0,0,0,70790,3088,0,0,0,0,0,67774,6589,0,0,0,0,0,62742,0,0,0,0,0,341264,68764,0,0,0,0,0,17334,0,0,0,21748,0,0,0,107010,0,0,0,0,0,0,0,0,0,124121,0,0,0,0,0,0,0,0,19721,0,0,0,0,0,0,5569,157422,0,32439,0,0,0,0,0,0,0,124328,0,0,0,0,12974,0,15411,240630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22221,0,0,0,0,188670,0,0,0,0,0,0,57591,0,0,0,0,0,0,0,0,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28514,0,0,0,0
0,0,295278,0,0,0,0,49671,0,0,0,0,0,0,65795,299841,0,0,0,83058,0,27852,0,0,14189,0,0,0,0,0,82894,0,0,155228,0,5085,58170,0,0,0,0,0,70884,15018,0,0,0,0,0,76826,5011,0,0,0,0,0,60739,0,0,0,0,0,291050,63828,0,0,0,0,0,18739,0,0,0,19833,0,0,0,53457,0,0,0,0,0,0,0,0,0,106057,0,0,0,0,0,0,0,0,23928,0,0,0,0,0,0,14921,122245,0,52151,0,0,0,0,0,0,0,119898,0,0,0,0,23007,0,3830,193991,0,0,0,0,0,0,0,0,0,0,0,0,0,11370,0,0,17243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,26207,0,0,0,0,148717,0,0,0,0,0,0,41867,0,0,0,0,0,0,0,0,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25579,0,0,0,0
0,0,263106,0,0,0,0,43231,0,0,0,0,0,0,84367,282068,0,0,0,83098,0,56597,0,0,22167,0,0,0,0,0,100193,0,0,172479,0,28908,48451,0,0,0,0,0,77752,28653,0,0,0,0,0,116198,0,0,0,5833,0,0,63413,0,0,0,0,0,290722,58796,0,0,0,0,0,0,0,0,0,0,0,0,0,86090,0,0,0,0,0,0,0,0,0,122242,0,0,0,0,0,0,0,0,18939,0,9694,0,0,0,0,30226,123514,0,88137,0,0,0,0,0,0,0,126672,0,0,0,0,32741,0,41022,166259,0,0,0,0,0,0,0,0,0,0,0,0,0,29456,0,0,15788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16504,0,0,0,0,0,0,0,0,0,0,0,0,0,59665,0,0,0,0,130345,0,0,0,0,0,0,56532,0,0,0,0,0,0,0,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24638,0,0,0,0
0,0,242500,0,0,0,0,62618,0,0,0,7932,0,0,109014,254815,0,0,0,89975,0,92979,0,0,40393,0,0,0,0,0,124722,0,0,127991,0,31028,69714,0,0,0,0,0,81026,18775,0,0,0,0,0,174693,0,0,0,18076,0,0,65059,0,0,0,0,0,237960,54920,0,0,0,0,0,30594,0,0,0,2457,0,0,0,38233,0,0,0,0,0,1687,0,0,0,117721,0,0,0,0,0,0,0,0,51840,0,32208,0,0,0,0,50598,179984,0,162837,0,0,0,0,0,0,0,134333,0,0,0,0,47125,0,60122,169852,0,0,0,0,0,0,0,0,0,0,0,0,0,41650,0,0,14494,0,0,0,0,11393,0,0,0,0,0,0,0,0,0,26383,0,0,0,0,0,0,0,0,0,0,0,0,0,41797,0,0,0,0,86080,0,0,17182,0,0,0,56164,0,0,0,0,0,0,0,0,42492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21872,0,0,0,0
0,0,294324,0,0,0,0,81735,0,0,0,9885,0,0,121572,233442,0,0,0,79222,0,108879,0,0,55474,0,0,0,0,0,126240,0,0,147135,0,34757,67559,0,0,0,0,0,79329,54198,0,0,0,0,0,212714,5782,0,0,25978,0,0,69493,0,0,0,0,0,184255,59560,0,0,28222,0,0,31648,0,0,0,9865,0,0,0,46217,0,0,0,0,0,0,0,0,0,114044,0,0,0,0,0,0,0,0,38458,0,18858,0,0,0,11849,68992,125286,0,291452,0,0,0,0,0,0,18041,120713,0,0,0,0,46507,0,79551,146183,14882,0,0,0,0,0,0,0,0,0,0,0,0,58539,0,0,12052,0,0,0,0,11377,0,0,0,0,0,0,0,0,0,41379,0,0,0,0,0,0,0,0,0,0,0,0,0,37217,6990,0,0,0,55461,0,0,26996,0,0,0,53133,0,0,0,0,0,0,0,0,45763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19470,0,0,0,0
0,0,316454,0,3021,0,0,97173,0,0,0,1460,0,0,137296,196935,0,0,0,73528,0,193486,0,0,68059,0,0,0,0,0,129138,0,0,197391,0,39153,70106,0,0,0,0,0,74433,84470,0,0,0,0,0,240282,11832,0,0,42830,0,0,66791,0,0,0,0,0,163967,61909,0,0,43564,0,0,40590,0,0,0,12655,0,0,0,33038,0,0,0,0,0,0,3134,0,0,105064,0,0,0,0,0,0,0,0,65773,0,26437,0,0,0,28188,83835,173553,0,285436,0,0,0,0,0,0,19457,115692,0,0,0,0,53331,0,86069,139750,21292,0,0,0,0,0,0,0,0,0,0,0,0,76055,0,0,15037,0,0,0,0,17260,0,0,0,0,0,0,0,0,0,53537,0,0,0,0,0,0,0,0,0,0,0,12158,0,46342,18205,0,0,0,21915,0,0,18176,0,0,0,47306,0,0,0,0,0,0,0,0,71550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15390,0,0,0,0
0,0,266662,0,7149,0,0,110772,0,0,0,2098,0,0,146692,139615,0,0,0,67189,0,207493,0,0,95439,0,0,0,0,0,130730,0,0,193247,0,25832,66583,0,16123,0,0,0,75630,124709,0,0,0,0,0,272737,11471,0,0,52796,0,0,66429,0,0,0,0,0,151573,67383,0,0,48726,0,0,69661,0,0,0,13089,0,0,0,23319,0,0,0,0,0,0,13688,0,0,86629,0,0,0,0,0,0,0,0,84041,0,28341,0,0,0,68431,99075,185712,0,280623,0,0,0,0,0,0,16700,106332,0,0,10037,1819,58839,0,93345,147077,31669,0,0,0,0,0,0,0,0,0,0,0,3132,98983,0,16196,16323,0,0,0,0,17997,0,0,0,0,0,0,0,0,0,65354,696,0,0,0,0,0,0,0,0,0,0,20754,0,54699,19308,0,0,0,16043,7365,31454,11875,0,0,0,47019,0,0,0,0,0,0,0,0,77224,0,0,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13061,0,0,0,0
0,0,227710,0,12963,0,0,73812,0,0,0,0,0,0,160665,79619,0,0,0,53450,0,162149,0,0,136176,0,0,0,0,0,135478,0,0,56173,0,13218,69132,0,54825,0,0,0,80760,93086,0,0,0,0,0,286071,5493,0,0,66633,0,0,16760,0,0,0,0,0,132383,38881,0,0,12707,0,0,92567,0,0,0,18473,0,0,0,28991,0,0,0,0,0,0,16963,0,0,24037,0,0,0,0,0,0,0,0,113585,0,31528,0,0,0,14170,95083,162070,0,247326,0,0,0,0,0,0,12061,72863,0,0,1629,4075,80976,0,91902,110239,20498,0,0,0,0,0,0,0,0,0,0,0,0,119780,0,13161,24207,0,0,0,0,19327,0,0,0,0,0,0,0,0,0,58842,6291,0,0,0,0,0,0,0,3988,0,0,20983,0,12811,0,0,889,0,11237,14316,36572,13423,0,0,0,49799,0,0,0,0,0,0,0,0,52162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12054,0,0,0,0
0,0,242064,0,20152,0,0,128799,0,0,0,10262,0,0,160625,104041,0,0,0,58205,0,223858,0,0,181840,0,0,0,0,0,131065,0,0,191118,0,17397,69385,0,91461,0,0,0,77516,132014,0,0,0,0,0,329447,10082,0,0,74035,0,0,70392,0,0,0,0,0,133672,70353,0,0,59118,0,0,137936,0,0,0,13074,0,0,0,18164,0,0,0,0,0,28125,59409,0,0,39621,0,0,0,0,0,0,0,0,150124,0,94856,0,0,0,109585,126735,195803,0,257895,0,0,0,0,0,0,9481,77717,0,0,25005,11426,109451,0,99578,123566,33489,0,0,0,0,0,0,0,0,0,0,0,26688,133691,0,51021,32275,0,0,0,0,23020,0,0,0,0,0,0,0,0,0,97948,16010,0,12023,0,0,0,0,0,12968,13281,0,31106,0,59214,56994,0,6414,0,10271,27284,26624,6531,0,0,0,50526,0,0,0,0,0,0,0,0,79438,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16629,0,0,0,0
0,0,250793,0,21316,0,5331,151359,0,0,0,10271,0,0,168332,98886,0,0,0,55285,15952,241677,9274,0,240263,0,0,0,0,0,104116,0,0,182214,0,14787,65292,0,113985,0,0,0,74068,141304,0,0,0,0,0,320926,8809,0,0,77330,0,0,74695,0,0,0,0,0,110604,79118,0,0,61091,0,0,171362,0,0,0,12789,0,0,0,20521,0,0,0,0,0,27166,66781,0,0,22550,0,0,0,0,0,0,0,0,155053,0,58519,23567,0,0,79256,137647,152529,0,217225,0,0,0,0,0,0,9914,66824,0,0,23124,24145,98641,0,76734,92908,28772,0,0,0,0,0,0,0,0,0,0,0,36394,145661,0,28419,33882,0,0,0,0,28441,0,0,0,0,0,0,0,0,0,119177,19998,0,13583,1702,0,0,0,0,22066,17665,0,23263,0,59500,41151,0,19018,0,10908,24387,19750,5121,0,0,0,47988,10834,0,0,0,0,0,0,0,49744,0,0,10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17123,0,0,0,0
0,0,235285,0,28071,0,0,121560,0,0,0,10100,0,0,105586,83136,0,0,0,55889,9225,180394,14935,0,273339,0,0,0,0,0,93493,0,0,165253,0,24168,38731,0,125289,0,0,0,71044,153511,0,0,0,0,0,350818,10758,0,0,81846,0,0,45905,0,0,0,0,0,87505,62944,0,0,67010,0,0,190913,0,0,0,15488,0,0,0,22574,0,0,0,0,0,82895,60153,0,0,24712,0,0,0,0,0,0,0,0,165204,0,79465,17025,0,0,78004,55344,150737,0,221410,0,0,0,0,0,0,12961,86967,0,0,15777,27126,80091,0,103665,107808,26376,0,0,8843,0,0,0,0,0,0,0,0,46721,146241,0,66945,35831,0,0,0,0,25047,0,0,0,0,0,0,0,0,0,84786,25846,0,13761,0,0,0,0,0,31113,36769,0,18730,0,63324,45033,0,35240,0,22427,21040,16462,5082,0,0,0,48416,14032,0,0,0,0,0,0,0,39457,0,0,23287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13288,0,0,0,0
0,0,262880,0,35732,0,15863,200294,0,0,0,9513,0,0,146297,72892,0,0,0,50003,46101,245387,21779,0,291725,0,0,0,0,0,97687,0,0,168465,0,21724,53056,0,789921,0,0,0,57229,149358,0,0,0,0,0,324998,8776,0,0,80456,0,0,78673,0,0,0,0,0,94027,81042,0,0,72465,0,0,169462,0,0,0,29696,0,0,0,18583,0,0,0,0,0,156017,57227,0,8924,18821,0,0,0,0,0,0,0,0,173243,0,79175,15594,0,0,77089,144974,138921,0,216151,0,9832,0,0,0,0,9935,86071,3119,0,14357,23575,56778,0,126216,99980,29983,0,22737,14732,0,0,0,0,0,0,0,0,34434,152730,0,69228,33265,0,0,0,0,17505,0,0,0,0,0,0,0,0,0,167739,29872,0,15657,1726,0,0,8170,0,33027,48290,0,15289,0,57580,39090,0,60361,0,10081,16422,15503,5023,0,0,0,33839,19064,0,0,0,0,0,0,0,42165,0,0,56507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900,0,0,0,0
0,0,271342,0,41672,0,25231,249508,0,0,0,10980,0,0,169353,71549,0,0,0,47880,70720,247835,26733,0,278565,0,0,0,0,0,95896,0,0,161188,0,22613,48729,0,161042,0,0,0,82148,135515,0,0,0,0,0,332042,7951,0,0,75739,0,0,80125,0,0,0,6750,0,76119,72557,0,0,74663,0,0,245347,0,0,8128,46274,0,0,17532,20945,0,0,0,0,0,111956,43389,0,12591,19647,0,0,0,0,0,0,0,0,170631,0,75028,9438,0,0,68791,143955,125677,0,258234,0,47971,0,0,0,0,15474,88322,5683,5008,10530,63090,40784,0,140061,97665,32457,0,36526,13099,0,0,0,0,0,0,0,0,24552,180391,0,72849,31780,0,0,0,0,14738,0,0,0,0,0,0,0,4941,0,186775,31769,0,17364,14237,0,0,25350,0,34737,36638,0,15060,0,48336,11775,0,68744,0,11889,10830,14949,13409,0,0,0,41640,23336,0,0,0,0,0,0,0,37342,0,0,90287,0,0,0,0,0,0,10873,0,0,0,0,0,0,0,0,0,0,21200,0,0,0,0
