Muscles,ASER,BWM_DL02,BWM_DL04,BWM_DL06,FLPR,BWM_DL01,BWM_DL05,BWM_VR08,BWM_DL07,BWM_DR07,BWM_DR05,BWM_VR04,URYVR,BWM_DR03,BWM_DR01,BWM_DR06,BWM_DR08,SMBDL,BWM_VR02,SMDDR,URYVL,URAVL,BWM_DR04,BWM_DR02,IL2VR,IL1DR,RIPR,OLLR,OLQDR,URADR,URYDR,AVHL,CEPVR,IL1VR,BWM_VL03,URBL,CEPDR,BWM_VL08,URXR,BWM_VL04,RID,RIR,ASKR,AVAL,BWM_VL02,RMDL,SIBDR,RIGL,ALMR,AVDR,AVKL,RMEV,AVL,SIBDL,RIS,CEPVL,RMDR,RIBR,OLLL,RIML,RMEL,SAAVR,SIAVL,ADAR,PVT,RIPL,AVAR,BDUL,SIADL,SMDDL,excgl,AIML,BAGL,SMBVL,AIYL,RIFL,BWM_VR01,RMER,SMDVR,ADAL,SIBVL,RMDVR,AVKR,AVHR,PVPL,ASHL,AIZL,AVBR,AVBL,ASGL,ADFL,AWAL,BWM_VR03,AUAL,ASJL,RIBL,ASIL,ASKL,AIBL,AFDL,SABD,AWCR,RIMR,ASIR,AVJR,AUAR,OLQVL,ADFR,DB1,RIGR,AIZR,ASGR,URBR,SAAVL,IL1DL,SMBVR,AVJL,RIFR,BDUR,RMGR,AIMR,RICR,PVR,DVA,SMDVL,PVCR,PVCL,IL1R,FLPL,ADEL,ADER,DVC,SIADR,SIAVR,PVPR,RIH,PVQR,AWBL,SABVL,SABVR,IL2R,RIVR,BWM_VR07,RMDDR,IL2DR,AIBR,IL1VL,RMED,SAADR,RIAR,RICL,RIVL,BWM_VL07,SAADL,AINR,AINL,RMDDL,RIAL,BWM_VL05,CANL,ADLL,AVEL,BWM_VR05,AVDL,IL2VL,ALML,SMBDR,AWCL,ASEL,ALA,AVER,ADLR,CANR,AIAL,ASJR,PVQL,AIYR,RMDVL,AIAR,AWAR,BWM_VR06,IL1L,RMGL,IL2L,AWBR,AFDR,ASHR,URAVR,URADL,OLQDL,URYDL,IL2DL,CEPDL,URXL,BAGR,OLQVR,BWM_VL01,BWM_DL03,BWM_DL08,BWM_VL06,SIBVR,Other,Neurons
0,0,64103,2917,0,0,71626,0,0,0,0,0,54643,50745,8632,128986,0,0,0,46852,18732,95454,19923,32991,94660,5609,215871,31789,83749,14119,21531,173438,0,16718,20113,37411,0,107915,0,29841,16092,0,0,0,0,92404,118504,0,0,0,0,7518,60058,138435,0,435261,217353,234428,189444,341683,236947,497403,0,0,0,15814,93489,0,0,0,641,0,0,24928,0,0,0,93860,120825,26041,0,0,452833,88465,0,0,0,0,0,0,0,0,0,35593,0,0,68236,0,0,0,0,0,0,0,0,0,0,14468,0,0,215239,0,0,0,21744,249402,0,0,0,0,205367,0,0,0,0,269478,0,0,93678,0,0,0,142472,0,0,0,8058,0,0,0,0,2152,0,0,70109,4442,0,95284,165907,39983,183696,0,44679,0,0,0,0,427146,220936,2214,0,0,19801,5931,0,7007,0,0,0,0,0,73794,0,0,0,0,0,0,352260,0,0,6140,170509,0,4692,0,0,0,13955,82402,23210,91844,14781,12165,13916,0,15196,107726,0,0,0,0,0,0
0,0,88929,5753,0,0,83482,0,0,0,0,0,57611,35737,15064,132031,0,0,0,50452,23474,86387,17660,48413,89527,5686,206610,27257,69371,7817,19125,168377,0,14466,16843,43115,0,115238,0,32245,16849,0,0,0,0,91037,125906,0,0,0,0,7793,75213,148212,0,461969,218434,235291,185217,352587,239981,76470,0,0,0,30170,79872,0,0,0,891,0,0,43611,0,0,0,88723,137015,81458,0,0,441756,96474,0,0,0,0,0,0,0,0,0,39806,0,0,59833,0,0,0,0,0,0,0,0,0,0,9393,0,0,241095,0,0,0,45078,266220,0,0,0,0,210278,0,0,0,0,233632,0,0,77244,0,0,0,107059,0,0,0,11758,0,0,0,0,2373,0,0,90708,4582,0,69837,121519,80139,178101,0,33395,0,0,0,0,446939,270190,2475,0,0,17151,11632,0,8538,0,0,0,0,0,51014,0,0,0,0,0,0,337693,0,0,12002,236358,0,4238,0,0,0,10950,68693,26094,98200,6293,12826,11537,0,18363,101834,0,0,0,0,0,0
0,0,87621,6414,0,0,88465,0,0,0,0,0,60553,24872,19503,139387,0,0,0,52164,26141,79847,16759,47985,81453,6248,206388,26191,82023,5709,18332,166538,0,13161,15392,49734,0,116848,0,33890,17293,0,0,0,0,84886,131026,0,0,0,0,7562,92772,164387,0,503251,236947,240195,187727,341350,228061,94397,0,0,0,40786,75641,0,0,0,1120,0,0,56272,0,0,0,89490,103842,102242,0,0,415509,100497,0,0,0,0,0,0,0,0,0,43782,0,0,63369,0,0,0,0,0,0,0,0,0,0,8075,0,0,260520,0,0,6337,56790,278264,0,0,0,0,215262,0,0,0,0,223796,0,0,82326,0,0,0,98162,0,0,0,12063,0,0,0,0,5158,0,0,101045,5083,0,60320,118409,86790,173527,0,33807,0,0,0,0,438877,285084,2031,0,0,17405,16873,0,9864,0,0,0,0,0,38191,0,0,0,0,0,0,333546,0,0,15262,253772,0,3982,0,0,0,10302,61666,26623,105033,5684,13029,11223,0,23088,103006,0,0,0,0,0,0
0,0,56893,5772,0,0,19427,0,0,0,0,0,79979,6038,28700,144984,0,0,0,53728,32737,66466,16333,51379,68178,9919,205262,15367,83032,901,18217,152553,0,8091,11008,53671,0,124511,0,34231,17630,0,0,0,0,78502,208571,0,0,0,0,27827,96515,145204,0,493067,179445,198754,187103,304603,254805,35987,0,0,0,55815,26745,0,0,0,1473,0,0,94326,0,0,0,60671,63605,142049,0,0,408171,114355,0,0,0,0,0,0,0,0,0,42515,0,0,93096,0,0,0,0,0,0,0,0,0,0,6131,0,0,279510,0,0,7551,82404,255262,0,0,0,0,223370,0,0,0,0,217169,0,0,56788,0,0,0,53363,0,0,0,11206,0,0,0,0,8013,0,0,77063,6659,0,37310,114890,100703,170418,0,31169,0,0,0,0,429806,340687,3880,0,0,19720,29993,0,12454,0,0,0,0,0,21282,0,0,0,0,0,0,298953,0,0,27493,268514,0,3379,0,0,0,8148,22536,27854,29262,0,3547,7257,0,38883,100241,0,0,0,0,0,0
0,0,84889,13086,0,0,126060,0,0,0,0,0,108558,7968,34422,143851,0,0,0,54899,37650,57289,16752,53617,62201,15234,197324,13725,83958,1034,17067,162527,0,9410,5921,56556,0,131276,0,34102,18121,0,0,0,0,75638,242036,0,0,0,0,60206,194189,131515,0,464890,139419,190392,185122,271752,262407,77407,0,0,0,110472,61019,0,0,0,2054,0,0,122971,0,0,0,84442,41741,156844,0,0,398333,128752,0,0,0,0,0,0,0,0,0,75539,0,0,125591,0,0,0,0,0,0,0,0,0,0,6747,0,0,290542,0,0,7257,93981,291336,0,0,0,0,236388,0,0,0,0,206740,0,0,41111,0,0,0,49748,0,0,0,16580,0,0,0,0,9599,0,0,155924,8176,0,28659,101122,92571,166774,0,41070,0,0,0,0,412694,378502,4973,0,0,19566,31856,0,14127,0,0,0,0,0,18578,0,0,0,0,0,0,297489,0,0,31545,269357,0,3118,0,0,0,7823,41369,29102,124210,6657,18444,8207,0,45939,95681,879,0,0,0,0,0
0,0,83518,13944,0,0,133512,0,0,0,0,0,111432,7893,39605,146066,0,0,0,53873,41207,53501,16862,54677,58747,18485,192166,11639,86460,1203,16620,160725,0,9170,4942,61582,0,122445,0,32733,17453,0,0,0,0,72207,269118,0,0,0,0,71549,216913,115153,0,486563,118737,196572,191721,242760,266535,50122,0,0,0,137879,59759,0,0,0,2958,0,0,135296,0,0,0,83451,35846,175686,0,0,400712,132258,0,0,0,0,0,0,0,0,0,83793,0,0,175440,0,0,0,0,0,0,0,0,0,0,6854,0,0,290874,0,0,7399,97634,300314,0,0,0,0,241666,0,0,0,0,208760,0,0,35099,0,0,0,49730,0,0,0,17536,0,0,0,0,9740,0,0,172494,8499,0,24865,101256,89269,164111,0,38580,0,0,0,0,410569,385137,5907,0,0,18127,33978,0,15294,0,0,0,0,0,17008,0,0,0,0,0,0,307090,0,0,31601,268730,0,2978,0,0,0,7474,37505,29039,130755,7212,22445,6656,0,49610,95002,1641,0,0,0,0,0
0,0,83138,17733,0,0,151923,0,0,0,0,0,112013,11440,52881,136049,0,0,0,51314,53704,22559,13726,59204,52995,23145,170798,10825,82394,3671,16299,163360,0,1956,3563,64711,0,124301,0,30823,18146,0,0,0,0,58842,296210,0,0,0,0,101663,246205,71805,0,446110,46097,208845,198761,174565,244688,8399,600,0,0,185005,54449,0,0,0,0,0,0,156581,0,0,0,78128,31450,157202,0,0,408688,152477,0,0,0,0,0,0,0,0,0,78783,0,0,230044,0,0,0,0,0,0,20564,0,0,0,6853,0,0,270190,0,0,6808,104687,291355,0,0,0,0,258296,0,6921,0,0,200810,0,0,20494,0,0,0,56284,0,11534,0,14164,0,0,0,0,9281,0,0,191997,11333,0,19854,54822,52417,139990,0,39048,0,0,0,0,419543,366484,8596,0,0,16262,35829,0,16932,0,0,0,0,0,31323,0,0,0,0,0,0,333308,0,0,43105,265304,3654,2740,0,0,0,6976,29865,30031,140698,8376,29694,4499,0,59204,89788,3375,0,0,0,0,0
0,0,84513,20614,0,0,157184,0,0,0,0,0,113585,12597,62522,120051,0,1007,0,50456,66436,45013,18532,62292,45216,24312,153990,10199,74522,6077,15820,161987,0,8755,3497,65041,0,125413,0,27552,18858,0,0,0,0,55095,325433,0,0,0,0,111685,241926,79825,0,404837,49746,211928,196950,113036,289460,7321,411,0,0,195111,49174,0,0,0,9895,0,0,191917,0,0,0,82619,30259,227086,0,0,401150,155733,0,0,0,0,0,0,0,0,0,90952,0,0,252271,0,0,0,0,0,0,44493,0,0,0,5580,0,0,307366,0,0,5894,105421,270406,0,0,0,0,248689,0,21871,0,0,206950,0,0,15511,0,0,0,77510,0,33056,0,13276,0,0,0,0,8477,0,0,209934,12456,0,18274,96108,42231,140349,0,35524,0,0,0,0,412926,362499,11766,0,0,14013,40947,0,18505,0,0,0,0,0,51689,0,0,0,0,0,0,387841,0,0,49117,246835,10970,2716,0,0,0,5774,25569,30269,140122,8634,31204,4442,0,62203,86335,4099,0,0,0,0,0
0,0,77857,16722,0,0,161215,0,0,0,0,0,116204,15098,71435,112433,0,1608,0,49814,84629,31462,18733,64822,43612,25781,141812,9452,75925,7725,15134,162060,0,8726,3317,68869,0,125773,0,25967,19656,0,0,0,0,53100,330510,0,18366,0,0,112685,243857,80393,0,397542,11817,220284,201292,55816,289985,6144,492,0,0,188090,50009,0,0,0,6698,0,0,210162,0,0,0,81486,29187,232201,0,0,359497,165611,0,0,0,0,0,0,0,0,0,94120,0,0,260671,0,0,0,0,0,0,64185,0,0,0,5788,0,0,321425,0,0,5365,113446,271741,0,0,0,0,244778,0,28667,0,0,212472,0,0,13689,0,0,0,109719,0,39119,0,10579,0,0,0,0,7794,0,0,209010,12825,0,18082,68574,29843,134677,0,32452,0,0,0,0,420997,364771,15119,0,0,8516,42129,0,20616,0,0,0,0,0,70447,0,0,0,0,0,0,399659,0,0,50870,244348,16964,2527,0,0,0,4038,22627,32421,140941,8848,43098,4326,0,65237,81749,5487,0,0,0,0,0
0,0,78350,29409,0,0,155484,0,0,0,0,1385,116221,13308,81519,102324,0,2391,0,49015,90816,41461,20094,68348,41854,27956,125096,10580,78455,10264,16128,165814,0,10843,3316,72328,0,129730,0,21872,18375,0,0,0,0,49522,333105,0,19759,0,0,117096,232561,95504,0,357569,36095,232097,192861,32330,297705,5311,675,0,0,181650,48135,0,0,0,15534,0,0,230423,0,0,0,77919,28025,260617,0,0,430065,167189,0,0,0,0,0,0,0,0,0,95468,0,0,262347,0,0,0,0,0,0,100112,0,0,0,6315,0,0,334024,0,0,5211,131086,256376,0,0,0,0,244293,0,39977,0,0,211786,0,0,11422,0,0,0,142697,0,46970,0,9594,0,0,0,0,7479,0,0,248550,15388,0,16850,101343,28346,125332,0,33146,0,0,0,0,424358,346085,17011,0,0,7124,43418,0,21994,0,0,0,0,0,73108,0,0,0,0,0,0,418311,0,0,55427,230638,36386,2566,0,0,0,4392,20974,31781,139268,9239,51264,4128,0,69295,78460,8992,0,0,0,0,0
0,0,75671,32279,0,0,150190,0,0,0,0,2962,113406,12218,92377,94853,0,3439,0,46897,96598,39630,20464,69699,40447,30985,110782,10741,81954,11158,16113,168851,0,11573,3091,75328,0,134978,0,17980,20536,0,0,0,0,46714,323763,7646,31562,0,0,116281,231718,94886,0,354753,32570,248503,189932,20240,289088,4590,1020,0,0,162955,48021,0,0,0,18918,0,0,234718,0,0,0,71791,26509,268623,0,0,446678,174660,0,0,0,0,0,0,0,0,0,92815,0,0,264134,0,0,0,0,0,0,127317,0,0,0,7339,0,0,332050,0,0,4492,145616,253897,0,0,0,0,246818,0,46971,0,0,211176,0,0,9977,0,0,0,155158,0,56496,0,6999,0,0,0,0,6911,0,0,266901,17488,0,16345,99718,25050,138503,0,32453,0,0,0,0,430129,310180,17982,0,0,7317,43164,0,22057,0,0,0,0,0,71217,0,0,0,0,0,0,403674,0,0,54736,224890,45674,2689,0,0,0,3124,19312,29781,141525,8804,59761,3871,0,73824,79263,11700,0,0,0,0,0
0,0,69582,20932,0,0,135950,0,0,0,0,6417,115113,8959,118470,81676,0,1691,0,48732,117173,39228,21604,53791,41592,30713,63185,11466,82125,17536,14556,175276,0,14449,3035,79159,0,125137,0,11941,22107,0,0,0,36655,45457,316318,22463,54117,0,0,118568,213962,107427,0,340698,28224,278999,172441,13387,204923,3327,1974,0,0,139165,46934,0,0,0,26963,0,0,259153,0,0,0,71459,25488,297895,0,0,513623,189814,0,0,0,0,0,0,0,0,0,101307,0,0,269315,0,0,0,0,0,0,199057,0,0,0,11334,0,0,342852,0,0,3854,196542,248772,0,0,0,0,239900,0,77692,0,0,222593,0,0,8727,0,0,0,184414,0,59179,0,7148,0,0,0,0,7058,0,0,284383,24003,0,15687,85908,19581,196469,0,38812,0,0,0,0,404780,235222,21646,0,0,10351,42459,0,21391,0,0,0,0,0,35719,0,0,0,0,0,0,390266,0,0,58190,218049,58362,2640,0,0,0,2202,18099,17593,153925,8611,47062,3970,0,84182,83779,19663,0,0,0,0,0
0,0,63839,37247,0,0,102505,0,0,0,0,10064,98945,4617,130848,63389,0,7264,0,50449,171991,51265,21208,80666,40397,30209,19340,8335,83609,27388,14611,170879,0,16799,2980,80542,0,131298,0,6704,23142,0,0,0,99803,43445,321467,72733,82357,0,0,134225,201691,128163,0,344127,28258,328812,123757,6408,124531,1366,8024,0,0,115339,42089,0,0,0,40163,0,0,276338,0,0,0,78843,21229,298446,0,0,536665,168412,0,0,0,0,0,0,0,0,0,97427,0,0,234753,0,0,0,0,0,0,295545,0,0,24822,15533,0,0,345728,0,0,3793,171131,225294,0,0,0,0,222124,0,107746,0,0,200127,0,0,10480,0,0,0,207530,0,37134,0,10710,0,0,0,0,6918,0,0,376453,23077,0,15367,69643,14633,234961,0,35412,0,0,0,0,384472,170934,24460,0,0,15076,42147,0,18832,0,0,0,0,0,42049,0,0,0,0,0,0,361604,0,0,56678,189869,77903,2852,0,0,0,2228,17410,3720,153944,8275,106696,3691,0,77014,93862,40681,0,0,0,0,0
0,0,33168,40077,0,0,73655,9972,4782,0,0,6103,87503,9231,137446,52676,4237,4513,0,48379,248639,31596,18956,67213,41252,26759,12859,7192,89051,35821,14354,158422,0,23942,6127,79532,0,115995,0,3244,26270,0,1598,0,129328,41385,342953,94350,109510,0,0,130219,212320,143154,0,317582,27857,312406,84871,5923,184413,1673,16366,0,0,100265,40618,0,0,0,50283,0,0,254542,0,0,0,74166,17555,272057,0,0,529610,200228,0,0,0,0,0,0,0,0,0,101037,0,0,223766,0,0,3429,0,0,0,428403,0,0,44319,22992,0,0,341447,0,0,3495,96903,219730,12955,0,0,0,196313,0,119868,0,0,153583,0,0,9727,0,0,0,198491,0,21207,0,17570,0,0,0,0,6465,0,1121,386766,25529,0,14241,60101,17065,323196,0,44387,0,0,0,0,365997,212143,27596,0,0,25874,35514,0,18385,0,0,0,0,0,29978,0,0,0,0,0,0,337222,0,0,56035,113156,89094,3627,0,0,0,5325,14078,1434,158059,7704,126874,4310,0,75541,98672,54006,0,0,0,0,0
0,0,60166,45407,0,0,47378,11734,1893,0,0,0,50140,12560,90046,34769,11300,0,0,25928,279776,26242,19883,6174,0,27242,10561,3814,85509,32164,16810,107943,0,16903,7042,75752,0,72289,0,3275,31472,0,7527,0,122296,43692,367500,92851,143825,0,0,141333,182388,158392,3626,276278,33485,264805,67390,3909,228585,0,18004,0,0,91824,32902,0,0,0,88755,0,0,240006,0,0,0,72795,17317,240031,0,0,419415,197509,0,0,0,0,0,0,0,0,0,62912,0,0,202513,0,0,4809,0,0,0,525514,0,0,57375,32893,0,0,354545,0,0,3178,93154,113071,28207,0,0,0,249025,0,129028,0,0,102247,0,0,3751,0,0,0,213526,0,17986,0,24080,0,0,0,0,4671,0,0,335890,25099,0,12732,51610,24706,322783,0,41459,0,0,0,0,235261,226875,28220,0,0,6751,20902,0,18064,0,0,0,0,0,25027,0,0,0,0,0,0,224308,0,0,39642,158844,120768,3423,0,0,0,8789,15080,1286,122192,3347,143663,0,6432,82540,112479,31753,0,0,0,0,0
0,0,7603,0,0,0,0,0,7216,0,0,0,47586,19626,0,0,0,0,0,55558,284175,24421,15742,0,0,20585,0,3421,2737,0,0,0,0,20962,8238,73832,0,0,0,0,38558,0,12806,0,98587,46710,313338,89320,164444,0,0,116832,3839,120062,5975,131989,32259,98556,56296,1767,188337,18173,0,0,0,96732,1371,0,0,0,92279,0,0,228083,0,0,0,97640,16412,213122,0,0,329191,147017,0,0,0,0,0,16342,0,0,0,96022,0,0,143324,0,0,37882,0,0,0,580591,0,0,69173,44298,0,0,327958,0,0,3120,70764,0,38412,0,0,0,195052,0,135694,0,0,71795,0,0,6312,0,0,0,188086,0,17258,0,30905,0,0,0,0,3860,20811,3001,6916,0,0,11271,40800,22556,360075,1095,16293,0,0,0,0,22742,69182,27151,0,0,7681,28942,0,17480,0,0,0,0,0,4318,0,0,0,0,0,0,91578,0,0,36900,99888,130031,3499,0,0,0,8199,0,0,0,0,0,0,17820,78034,117169,0,0,0,0,0,0
0,0,58103,47921,0,0,58660,13253,11709,0,0,5587,42268,23039,140296,62851,58930,9194,20598,52252,249744,22754,12921,114657,28731,19111,19458,4847,146126,47899,14933,120012,0,21239,7791,68530,5455,36998,0,23678,38305,0,16773,0,57191,45155,380455,81110,172836,0,0,118103,197211,122926,6940,247648,30958,228703,60322,7805,278559,0,17321,0,0,107384,24573,0,0,0,149798,0,0,217673,0,0,0,97562,15222,197123,0,0,428162,215665,0,0,0,0,0,24862,0,0,0,94569,0,0,170505,0,0,65804,0,0,0,601156,0,0,80779,48168,0,0,344344,0,0,8419,58029,177416,43638,0,0,0,248447,0,139018,1041,0,60029,0,0,7460,0,0,0,178590,0,16885,0,32826,0,0,0,0,6774,34812,3396,310194,20618,0,10835,38006,31612,384737,1668,24221,0,0,0,0,362930,281050,26982,0,0,36918,25823,0,16843,0,0,0,0,0,10460,0,0,0,0,0,0,301056,0,0,29892,139444,140506,11483,0,0,0,10011,19655,1034,170865,8343,176601,7559,23276,80081,119442,106287,0,0,15515,0,0
0,0,56570,51456,0,0,42613,14734,19505,0,0,11817,35300,28253,95971,59925,65992,8271,30017,52863,188345,15894,9598,124825,24336,15468,22326,6129,187480,53138,11929,92767,0,21441,12542,64784,4034,37909,0,90982,58036,0,35162,0,60744,50479,385045,80483,228501,0,0,93891,211839,83457,9442,225677,27592,212488,52815,8517,344981,0,13340,10203,0,125705,20866,0,0,0,156901,0,0,199282,0,0,0,94206,14243,171439,0,0,335134,210318,0,0,0,0,0,60457,0,0,0,98874,0,0,147184,0,0,225903,0,0,0,643791,0,0,82620,65467,0,0,292705,0,0,10077,32021,130277,52919,0,0,0,238706,0,146526,2411,0,57150,0,0,6734,0,0,0,145632,0,18454,0,52201,0,0,0,0,6933,43978,4462,290722,10277,0,10333,32448,39983,395443,7921,22155,0,42740,0,0,254287,256768,26864,0,0,46710,21816,0,15787,0,0,0,0,0,11701,0,0,0,0,0,0,322620,0,0,19205,133557,170848,15152,0,0,0,9786,20301,1019,168861,10062,201970,9674,33379,83155,136746,130683,0,0,21465,0,0
0,0,62660,59091,0,0,38209,15715,16801,0,0,13095,32781,35188,131006,87814,67924,8371,35692,50587,139365,10789,8431,119209,23970,8981,26017,6467,162460,50510,11516,91990,0,22278,16929,61961,3540,66840,0,132781,73704,0,52193,0,55939,63400,381464,104116,263062,0,0,83016,203353,43031,9567,197965,18679,205783,50658,27122,378516,0,15471,21033,0,121538,18435,0,0,0,225404,0,0,179362,6431,0,0,90126,14493,146331,0,0,276408,189995,0,0,0,0,0,63526,0,0,0,99102,0,0,119687,0,0,320755,0,0,0,644144,0,0,87750,75721,0,0,256072,0,0,9697,26771,121496,74273,0,0,0,161255,0,151030,5716,0,60139,0,0,6356,0,0,0,131896,0,20603,0,72866,0,0,0,0,7043,50856,5372,278994,18622,0,9865,24394,32944,448781,13002,18127,0,66529,0,0,267073,264646,26888,0,0,52647,17689,0,15798,0,0,0,0,0,17973,0,0,0,0,0,0,307308,0,0,16231,122276,195489,17341,0,0,0,9962,19518,1330,148687,12688,215343,10643,44321,85775,141585,135069,0,0,25143,0,0
0,0,53321,57073,0,0,17334,18234,15147,0,0,13528,33889,38776,122366,83746,67217,9664,40469,47940,127382,8431,7964,113382,24312,6812,26512,6902,153337,50695,10598,89040,0,23069,20174,60192,2994,80761,0,151837,71760,0,61286,0,50466,59611,383712,106138,293016,0,0,85541,212989,43967,9033,166893,15621,201846,50671,44692,414641,0,15239,23927,0,147034,14727,0,0,0,246028,0,0,172741,13791,0,0,89851,14109,144776,0,0,248877,213552,0,0,0,0,0,64286,0,0,0,96831,0,0,112879,0,0,344450,0,0,0,681272,0,0,90842,82126,0,0,233430,0,0,11332,26668,106341,84366,0,0,0,138716,0,149980,7434,0,63603,0,0,5457,0,0,0,126805,0,19385,0,62625,0,0,0,0,6961,57313,5625,267440,17016,0,9622,27058,30177,464371,15273,18987,0,79987,0,0,239335,264556,26989,0,0,57206,15409,0,17064,0,10478,0,0,0,21239,0,0,0,0,0,0,288465,0,0,13796,107496,208975,18038,0,0,0,9855,13533,1405,145350,11518,222764,11367,52138,88440,145960,148725,0,4636,28469,0,0
0,0,52362,60875,0,0,36246,21061,13320,0,0,15887,34444,41859,144498,97970,66314,19249,47507,45095,118020,6738,7046,94710,23752,4671,24530,7569,146538,49034,10688,87108,0,25422,20927,59541,2775,86341,0,175281,84822,0,73149,0,52534,65853,377707,104117,331951,0,0,85193,210571,44066,3945,140637,14036,198170,48744,65643,420951,0,20977,30223,0,150603,13045,0,0,0,275723,0,0,157026,23587,0,0,90654,14808,148274,0,0,228555,210842,0,0,0,0,0,61160,0,0,0,96622,0,0,105298,0,0,379857,0,0,0,678810,0,0,97012,89809,0,0,204542,0,0,17172,24927,110011,97351,0,0,0,104105,0,142764,9577,0,64755,0,0,5592,0,0,0,122520,0,19083,2791,64421,0,0,0,0,7145,64743,6640,259248,19346,0,10251,17909,15920,469776,19669,37524,0,96877,0,0,224448,264302,26091,0,0,64360,12755,0,18156,0,24068,0,0,0,25200,0,0,0,0,0,0,278881,0,0,11416,98482,228930,18067,0,0,0,9886,21638,2303,140937,15168,229602,12264,62538,93624,154368,155162,0,17856,33510,0,0
0,0,49667,63013,0,0,35235,23020,11146,0,0,17201,34536,43255,150130,102980,63247,24123,48340,43072,110717,8047,6129,87182,23682,3802,24312,6910,144032,48055,10612,83755,0,25631,21082,57059,2890,90911,0,192613,98792,0,83922,0,50250,66173,375916,102167,354105,0,0,97328,210645,45333,6717,129270,13311,196240,51672,77949,422489,0,26272,32724,0,134682,8472,0,0,0,283744,0,0,151325,33179,0,0,86591,14799,146505,0,0,192222,201727,0,0,0,0,0,63550,0,0,0,93124,0,0,102813,0,0,382841,0,0,0,682638,0,0,99908,97045,0,0,181075,0,0,25115,24231,96383,103182,0,0,0,79696,0,138992,10006,0,71922,0,0,5655,0,0,0,120365,0,15871,8900,71537,0,0,0,0,7145,72152,7375,259206,19375,0,9987,13673,10054,470827,23200,36691,0,102076,0,0,216457,262554,24850,0,0,69773,10910,0,19375,0,46048,0,0,0,26024,0,0,0,0,0,0,275018,0,0,9440,91923,227724,18204,0,0,0,9925,23387,5539,125363,17777,235860,13134,67740,94164,154442,160675,0,25614,35968,0,0
0,0,44618,66276,0,0,30802,26785,9625,0,0,17620,35534,44295,150739,103766,58578,31731,51603,40207,103225,9763,5473,83257,23490,3866,22721,7439,133413,44053,9823,77805,0,26147,20229,55758,3043,88570,0,212934,102324,0,97284,0,44463,66974,354513,117698,378955,0,0,111252,187730,39714,21373,110179,11612,186062,58310,110035,417740,10787,44932,38422,0,121502,6793,0,0,0,300043,0,0,143195,36498,0,0,86277,13964,144475,0,0,166950,173157,0,0,0,0,0,75643,0,0,0,91444,0,0,100238,0,0,359310,0,0,0,685890,0,0,102527,97778,0,0,153789,0,0,32741,17802,64500,108626,0,0,0,64576,0,136233,9774,0,75943,0,0,5795,0,0,0,140728,0,13162,28813,68079,0,0,0,0,6950,74759,7771,251045,19249,0,10544,12426,9937,463324,30264,34859,0,115110,0,0,203610,252923,24393,0,0,77711,8689,0,24298,0,60475,0,0,0,28870,0,0,0,0,0,0,258102,0,0,7865,79019,226070,19040,0,0,0,10219,24089,6682,142946,18423,229065,13030,74583,93911,158995,153307,0,35071,39471,0,0
0,0,40950,69712,0,0,19867,32467,8162,0,0,19675,36878,41075,121407,111299,51727,33241,54891,40946,103141,8879,5008,81746,23309,3774,22646,7683,137991,43087,10344,73121,0,27810,19880,54499,4020,93153,0,231296,93748,0,117951,0,33153,64932,363716,128797,386079,0,0,112810,184766,38468,24520,103406,11312,185070,60399,135323,421210,1843,63100,42049,0,106708,5868,0,0,0,304326,0,0,145939,38894,0,0,83504,13398,145824,0,0,154427,161840,0,0,0,0,0,85995,0,0,0,89615,0,0,104256,0,0,341617,0,0,0,718491,0,0,109331,101362,0,0,118967,0,0,45829,16096,42180,116372,0,0,0,61992,0,136261,9959,0,78169,0,0,6101,0,0,0,157232,0,12215,49158,72660,0,0,0,0,7296,74937,8213,250873,19686,0,10923,11067,9778,464156,37969,33948,0,125739,0,0,179926,247142,23819,0,0,84138,7522,0,24347,0,67865,0,0,0,27165,0,0,0,0,0,0,235362,0,0,6580,68979,224902,18129,0,0,0,10286,24320,8874,146121,19959,234267,13136,79422,95991,160619,120774,0,52991,45203,0,0
0,0,39015,73033,0,0,28653,37321,6912,0,0,23059,39925,43809,152395,101801,38935,29388,63562,37741,108477,9642,5058,81470,21735,4631,21534,7407,145294,39245,10356,70321,0,29704,18695,55005,4545,94462,0,256704,89591,0,124258,0,33393,62990,360734,128639,406063,0,0,128771,164950,27731,28546,94205,12589,176230,67849,200335,414730,534,76568,46272,0,94908,6287,0,0,0,331275,0,0,141372,42325,0,0,81797,13354,153928,0,0,138341,139703,0,0,0,0,0,84937,0,0,0,86907,0,0,109813,0,0,311754,0,0,0,695386,0,0,112031,103996,0,0,87615,5318,0,64763,14461,27644,125873,0,0,0,62352,0,132217,8570,0,74175,0,0,6370,0,0,0,170789,8028,12244,74411,79236,0,0,0,0,8698,69026,7924,268838,19258,0,10982,8615,14432,451505,51076,32170,0,136466,0,2682,198917,248422,22737,0,0,95186,6660,0,28015,0,82855,0,0,0,35183,0,0,0,0,0,0,231383,0,0,4796,54755,230178,15510,0,0,0,11953,21003,12431,150290,20344,232754,12754,89016,92379,167847,153671,0,66070,54531,0,0
